1154	1168	1143	1160	1130	1100	1121	1136	1270	1480	1254	1244	1204	1221	1279	1256
1153	1167	1142	1159	1130	1100	1121	1137	1270	1479	1253	1243	1203	1220	1278	1255
1153	1167	1142	1159	1130	1100	1120	1136	1270	1479	1254	1244	1203	1221	1278	1256
1154	1168	1143	1160	1131	1100	1121	1137	1270	1480	1254	1245	1204	1221	1279	1256
1154	1168	1144	1161	1131	1100	1121	1136	1270	1480	1253	1244	1205	1222	1279	1256
1153	1167	1143	1159	1130	1101	1121	1137	1271	1479	1254	1244	1204	1222	1279	1257
1154	1167	1142	1159	1131	1100	1121	1137	1270	1480	1253	1244	1203	1221	1279	1256
1154	1168	1143	1160	1131	1100	1120	1136	1271	1481	1254	1245	1204	1222	1280	1256
1153	1167	1142	1159	1130	1100	1121	1137	1270	1480	1253	1244	1203	1221	1279	1256
1154	1168	1143	1161	1131	1100	1121	1136	1271	1480	1255	1245	1205	1222	1279	1257
1154	1167	1143	1160	1131	1100	1121	1136	1271	1480	1254	1244	1205	1222	1279	1257
1154	1168	1143	1159	1130	1100	1120	1137	1270	1479	1253	1244	1204	1221	1279	1256
1153	1167	1142	1160	1130	1100	1121	1136	1270	1479	1253	1244	1204	1221	1279	1256
1154	1167	1144	1160	1131	1100	1121	1137	1270	1479	1253	1244	1203	1221	1278	1256
1154	1168	1144	1160	1131	1101	1122	1137	1270	1480	1254	1244	1204	1221	1279	1256
1153	1167	1143	1160	1131	1100	1122	1137	1270	1480	1254	1245	1204	1221	1279	1256
1154	1167	1143	1159	1131	1100	1121	1137	1270	1480	1253	1244	1204	1221	1279	1255
1154	1168	1143	1160	1130	1101	1121	1137	1271	1480	1254	1245	1205	1222	1279	1256
1153	1167	1143	1160	1131	1100	1121	1137	1270	1479	1253	1244	1205	1221	1279	1257
1155	1168	1144	1161	1131	1101	1122	1138	1271	1481	1254	1245	1205	1222	1281	1257
1154	1168	1143	1160	1131	1101	1122	1137	1270	1480	1254	1245	1205	1222	1280	1257
1154	1168	1143	1160	1131	1101	1122	1137	1271	1480	1254	1245	1205	1221	1280	1256
1154	1168	1143	1160	1131	1101	1122	1138	1271	1480	1254	1245	1204	1221	1279	1256
1155	1169	1144	1161	1131	1100	1121	1137	1271	1481	1254	1245	1205	1222	1280	1256
1153	1167	1143	1160	1130	1100	1121	1137	1270	1480	1254	1244	1204	1221	1279	1257
1153	1167	1143	1159	1131	1100	1121	1137	1271	1480	1254	1244	1204	1221	1279	1256
1154	1168	1143	1160	1131	1101	1122	1137	1271	1480	1254	1245	1205	1221	1279	1256
1154	1168	1143	1160	1131	1101	1121	1137	1271	1481	1254	1245	1204	1221	1280	1256
1154	1168	1144	1161	1131	1101	1121	1137	1271	1480	1254	1245	1205	1222	1280	1257
1153	1167	1143	1160	1130	1100	1121	1137	1270	1479	1254	1244	1204	1222	1279	1257
1154	1168	1144	1161	1131	1101	1122	1137	1270	1480	1254	1244	1205	1222	1279	1257
1153	1167	1143	1160	1131	1100	1121	1137	1270	1479	1253	1244	1204	1221	1279	1256
1154	1168	1144	1161	1130	1100	1121	1137	1271	1480	1255	1244	1205	1222	1280	1257
1154	1168	1143	1160	1130	1100	1121	1137	1270	1479	1253	1243	1204	1221	1279	1256
1154	1168	1143	1160	1131	1101	1121	1137	1271	1480	1254	1244	1205	1222	1280	1257
1154	1167	1143	1159	1131	1100	1121	1136	1271	1481	1254	1245	1204	1222	1280	1257
1154	1168	1143	1161	1131	1102	1122	1137	1271	1481	1255	1245	1205	1222	1280	1257
