1888	1913	1871	1898	1849	1800	1834	1860	2058	2399	2032	2014	1968	1986	2071	2038
1888	1913	1871	1898	1849	1800	1833	1860	2058	2399	2033	2014	1967	1986	2072	2038
1888	1914	1871	1899	1849	1800	1834	1860	2057	2398	2032	2013	1967	1985	2071	2037
1889	1913	1871	1898	1850	1800	1834	1860	2059	2400	2033	2014	1967	1986	2071	2038
1888	1913	1870	1898	1849	1800	1833	1860	2058	2398	2032	2014	1966	1986	2071	2038
1889	1914	1871	1899	1849	1800	1834	1860	2057	2399	2032	2013	1967	1986	2071	2037
1888	1913	1871	1898	1850	1801	1834	1860	2058	2400	2032	2014	1967	1986	2071	2038
1889	1914	1872	1899	1849	1800	1833	1860	2058	2399	2032	2014	1967	1987	2071	2038
1888	1913	1870	1897	1849	1800	1833	1860	2057	2398	2032	2013	1967	1986	2071	2038
1888	1913	1871	1898	1850	1800	1834	1860	2057	2398	2032	2013	1966	1985	2071	2037
1888	1913	1871	1898	1849	1800	1834	1859	2058	2399	2032	2014	1967	1986	2071	2038
1889	1914	1871	1898	1849	1800	1834	1860	2059	2399	2032	2014	1967	1986	2072	2038
1888	1913	1871	1898	1850	1801	1834	1860	2058	2400	2033	2014	1967	1986	2071	2038
1888	1913	1870	1898	1850	1800	1834	1860	2057	2399	2032	2013	1967	1986	2071	2037
1888	1913	1871	1898	1849	1801	1834	1860	2058	2400	2033	2014	1968	1987	2071	2038
1888	1914	1872	1898	1850	1800	1834	1860	2058	2399	2032	2013	1967	1986	2071	2037
1888	1913	1870	1898	1850	1800	1834	1860	2058	2399	2032	2014	1966	1986	2071	2038
1888	1914	1871	1898	1849	1801	1834	1860	2058	2399	2033	2014	1967	1987	2072	2038
1888	1913	1870	1898	1849	1800	1834	1860	2057	2399	2032	2014	1967	1986	2071	2037
1888	1913	1871	1898	1850	1800	1834	1860	2059	2399	2033	2014	1967	1986	2071	2038
1888	1913	1870	1898	1849	1800	1834	1859	2058	2398	2032	2013	1967	1986	2071	2037
1888	1913	1870	1898	1849	1800	1833	1860	2058	2399	2032	2014	1967	1986	2071	2037
1888	1913	1870	1898	1849	1800	1834	1860	2058	2400	2032	2014	1967	1986	2072	2037
1887	1913	1870	1897	1849	1800	1834	1860	2057	2399	2032	2014	1967	1986	2071	2037
1888	1913	1871	1898	1849	1800	1833	1859	2058	2399	2033	2014	1967	1986	2072	2038
1889	1914	1871	1899	1849	1800	1834	1860	2059	2400	2033	2015	1968	1987	2072	2038
1887	1913	1870	1897	1849	1800	1833	1860	2057	2398	2032	2013	1967	1986	2070	2037
1888	1913	1871	1898	1849	1801	1834	1860	2059	2399	2032	2014	1967	1987	2072	2038
1888	1913	1871	1898	1849	1800	1833	1860	2058	2398	2031	2013	1967	1986	2071	2037
1888	1913	1870	1898	1850	1800	1834	1860	2057	2399	2033	2014	1967	1985	2071	2037
1888	1913	1871	1898	1849	1800	1833	1860	2058	2400	2032	2014	1967	1985	2071	2037
1888	1913	1871	1897	1850	1801	1834	1860	2058	2399	2032	2014	1967	1986	2071	2038
1888	1913	1870	1897	1849	1800	1834	1860	2057	2398	2031	2013	1966	1986	2070	2036
1888	1913	1871	1898	1850	1801	1834	1860	2058	2399	2032	2013	1967	1986	2072	2037
1889	1914	1872	1899	1849	1801	1834	1860	2057	2399	2032	2013	1967	1986	2071	2037
1889	1914	1872	1899	1849	1800	1834	1860	2057	2399	2032	2013	1967	1985	2071	2037
1888	1914	1871	1898	1850	1801	1834	1860	2058	2399	2032	2013	1967	1986	2070	2037
1889	1914	1872	1899	1850	1801	1834	1860	2058	2399	2033	2014	1967	1986	2071	2038
1889	1914	1871	1898	1850	1801	1834	1861	2058	2400	2032	2014	1967	1986	2072	2038
1888	1914	1871	1898	1850	1801	1835	1861	2058	2399	2032	2014	1967	1986	2071	2038
1889	1913	1871	1898	1850	1801	1834	1861	2058	2399	2032	2013	1967	1986	2071	2038
1889	1914	1871	1899	1850	1801	1835	1861	2058	2399	2033	2014	1968	1986	2072	2038
1889	1914	1871	1899	1850	1802	1835	1861	2058	2400	2032	2014	1967	1987	2071	2038
1888	1913	1871	1898	1849	1801	1834	1860	2059	2399	2032	2014	1967	1986	2071	2038
1889	1914	1871	1898	1849	1801	1834	1860	2058	2399	2032	2014	1967	1986	2071	2037
1888	1913	1870	1898	1849	1801	1833	1860	2058	2399	2033	2014	1967	1986	2071	2038
1888	1913	1871	1898	1850	1801	1835	1860	2057	2400	2032	2013	1967	1986	2070	2037
1889	1914	1872	1899	1849	1800	1834	1860	2059	2399	2033	2014	1968	1986	2072	2038
1889	1914	1872	1899	1850	1802	1835	1861	2058	2400	2033	2014	1967	1986	2071	2038
1889	1914	1872	1899	1850	1801	1834	1859	2057	2398	2032	2013	1967	1986	2072	2038
1889	1914	1872	1899	1849	1800	1834	1860	2057	2398	2032	2013	1967	1986	2071	2037
1888	1913	1870	1898	1850	1801	1834	1861	2059	2399	2032	2013	1967	1985	2070	2037
1889	1914	1871	1899	1850	1801	1835	1861	2059	2400	2033	2014	1968	1987	2073	2039
1888	1913	1870	1898	1849	1801	1834	1860	2057	2399	2032	2013	1966	1985	2070	2037
1889	1914	1872	1899	1849	1801	1834	1860	2057	2398	2032	2014	1967	1986	2071	2037
1888	1914	1871	1898	1849	1801	1835	1860	2058	2399	2033	2015	1967	1986	2071	2037
1888	1914	1871	1898	1849	1800	1833	1860	2058	2398	2032	2014	1967	1986	2071	2038
1888	1913	1871	1898	1849	1801	1834	1860	2057	2399	2032	2013	1967	1986	2071	2038
1888	1913	1870	1898	1850	1800	1834	1860	2058	2399	2032	2014	1967	1986	2071	2038
1888	1913	1871	1898	1849	1800	1833	1860	2057	2399	2031	2013	1967	1985	2071	2037
1889	1914	1872	1899	1850	1801	1834	1860	2058	2399	2032	2014	1966	1986	2071	2037
1889	1914	1871	1898	1850	1801	1834	1860	2058	2401	2033	2014	1967	1986	2071	2037
1888	1913	1871	1898	1849	1801	1834	1860	2058	2400	2032	2014	1967	1986	2071	2037
1889	1914	1871	1898	1850	1801	1834	1860	2059	2399	2033	2015	1967	1987	2071	2039
1888	1914	1871	1898	1849	1800	1833	1860	2058	2398	2032	2014	1967	1986	2071	2038
1888	1913	1871	1898	1850	1801	1834	1860	2057	2398	2032	2014	1967	1986	2070	2037
1888	1914	1871	1898	1850	1801	1834	1860	2058	2399	2032	2014	1967	1986	2071	2038
1889	1913	1871	1898	1850	1800	1833	1860	2059	2400	2033	2015	1967	1986	2071	2038
1888	1913	1871	1898	1849	1801	1834	1860	2058	2398	2032	2013	1966	1985	2071	2037
1887	1913	1870	1897	1849	1800	1834	1860	2057	2399	2032	2013	1966	1985	2070	2037
1889	1914	1871	1899	1850	1801	1833	1860	2058	2400	2033	2014	1968	1986	2072	2038
1888	1913	1871	1898	1850	1800	1834	1860	2057	2399	2032	2014	1967	1986	2071	2037
1887	1912	1870	1897	1849	1801	1834	1860	2058	2399	2032	2013	1966	1986	2070	2037
1887	1913	1870	1897	1849	1800	1833	1860	2057	2399	2032	2013	1966	1985	2070	2037
1888	1913	1871	1898	1850	1800	1834	1860	2058	2400	2033	2014	1967	1986	2071	2038
1887	1913	1870	1898	1849	1800	1833	1860	2058	2399	2032	2013	1967	1986	2071	2037
1888	1914	1870	1898	1849	1801	1833	1860	2058	2399	2032	2014	1967	1986	2071	2037
1888	1913	1871	1898	1850	1801	1834	1860	2058	2399	2033	2014	1967	1986	2071	2037
1889	1914	1871	1899	1850	1801	1834	1860	2058	2400	2033	2014	1967	1986	2071	2037
1888	1913	1870	1898	1849	1800	1833	1859	2058	2399	2032	2014	1967	1986	2071	2037
1888	1914	1871	1898	1849	1800	1833	1859	2058	2398	2031	2013	1967	1986	2071	2038
1888	1913	1871	1898	1849	1800	1833	1860	2057	2399	2032	2013	1967	1986	2070	2037
1888	1913	1870	1898	1849	1800	1833	1860	2058	2398	2032	2014	1967	1986	2071	2037
