3026	3069	2998	3042	2963	2886	2938	2980	3277	4095	3242	3208	3148	3171	3299	3246
3027	3070	2999	3042	2963	2886	2938	2980	3278	4095	3242	3208	3149	3172	3300	3246
3027	3069	2999	3043	2963	2885	2938	2979	3277	4095	3242	3207	3148	3171	3299	3245
3026	3069	2998	3042	2963	2885	2938	2979	3276	4095	3242	3208	3148	3171	3298	3246
3027	3071	3000	3044	2964	2886	2939	2980	3279	4095	3243	3208	3149	3171	3299	3247
3027	3070	2999	3043	2964	2886	2939	2980	3278	4095	3242	3208	3149	3171	3298	3246
3027	3069	2999	3043	2963	2885	2938	2980	3277	4095	3243	3209	3149	3172	3299	3247
3026	3070	2998	3043	2964	2886	2939	2981	3277	4095	3242	3209	3149	3171	3299	3246
3026	3069	2998	3042	2963	2885	2938	2979	3277	4095	3243	3209	3149	3171	3299	3246
3026	3069	2998	3042	2963	2885	2938	2979	3276	4095	3242	3208	3148	3171	3298	3246
3027	3070	2999	3043	2964	2886	2939	2980	3277	4095	3243	3209	3149	3172	3299	3246
3027	3070	2999	3043	2963	2885	2939	2980	3277	4095	3242	3208	3149	3171	3298	3246
3026	3069	2999	3042	2963	2886	2938	2979	3277	4095	3242	3208	3147	3171	3298	3245
3026	3069	2999	3042	2963	2885	2938	2979	3278	4095	3242	3208	3149	3171	3299	3246
3026	3069	2998	3042	2964	2886	2939	2980	3277	4095	3242	3209	3149	3171	3299	3246
3026	3069	2999	3042	2963	2885	2938	2980	3276	4095	3242	3207	3148	3170	3297	3245
3027	3070	2998	3042	2963	2885	2938	2980	3279	4095	3243	3208	3150	3172	3299	3247
3027	3069	2999	3042	2963	2885	2938	2979	3276	4095	3242	3208	3148	3171	3298	3245
3026	3069	2999	3042	2963	2885	2938	2980	3277	4095	3242	3209	3149	3172	3299	3246
3027	3070	2999	3043	2963	2885	2938	2980	3280	4095	3242	3208	3148	3171	3298	3245
3026	3069	2998	3043	2963	2885	2937	2979	3279	4095	3242	3207	3149	3171	3299	3247
3026	3069	2999	3043	2962	2884	2937	2979	3278	4095	3242	3208	3149	3171	3299	3246
3026	3069	2998	3042	2963	2885	2937	2979	3277	4095	3242	3208	3149	3172	3299	3246
3026	3070	2999	3043	2963	2885	2937	2979	3278	4095	3244	3208	3150	3172	3300	3247
3027	3069	2999	3043	2963	2885	2938	2980	3277	4095	3243	3208	3148	3171	3299	3246
3027	3070	2999	3043	2964	2886	2938	2980	3278	4095	3243	3209	3149	3172	3299	3247
3026	3069	2999	3043	2963	2885	2938	2980	3277	4095	3243	3209	3149	3172	3299	3246
3026	3068	2998	3041	2963	2884	2937	2979	3278	4095	3242	3208	3148	3171	3298	3246
3026	3069	2999	3042	2963	2885	2937	2979	3277	4095	3241	3208	3148	3170	3298	3245
3026	3068	2998	3042	2963	2884	2937	2978	3278	4095	3242	3208	3149	3172	3298	3246
3026	3068	2998	3041	2963	2885	2938	2980	3277	4095	3242	3207	3147	3171	3297	3245
3026	3069	2997	3042	2963	2885	2938	2979	3277	4095	3242	3208	3148	3171	3298	3245
3026	3069	2998	3042	2963	2885	2938	2979	3277	4095	3243	3208	3149	3172	3299	3246
3026	3069	2997	3041	2963	2885	2937	2979	3276	4095	3242	3208	3148	3170	3298	3246
3027	3069	2999	3043	2962	2884	2937	2980	3277	4095	3242	3207	3149	3171	3298	3246
3026	3069	2998	3042	2963	2885	2938	2980	3277	4095	3242	3208	3149	3172	3300	3247
3026	3069	2998	3042	2963	2885	2938	2979	3279	4095	3242	3208	3149	3171	3299	3246
3027	3070	2999	3043	2963	2885	2938	2980	3278	4095	3243	3210	3150	3172	3299	3247
3026	3070	2999	3042	2963	2885	2938	2980	3277	4095	3243	3209	3149	3171	3299	3246
3026	3069	2998	3041	2963	2885	2937	2979	3277	4095	3242	3208	3149	3171	3298	3246
